session_id,user_id,date,month,week,source,device,landing_page,pages_viewed,session_duration_sec,bounced,is_new_user,ab_group,converted
S06110,U1020,2025-02-08,2025-02,2025-W05,Organic,Desktop,/,4,57,0,0,B,0
S06111,U4264,2025-02-08,2025-02,2025-W05,Organic,Desktop,/,4,651,0,1,A,0
S06112,U1548,2025-02-08,2025-02,2025-W05,Direct,Mobile,/contact,1,218,0,0,A,0
S06113,U4056,2025-02-08,2025-02,2025-W05,Organic,Mobile,/,2,136,0,0,B,0
S06114,U4265,2025-02-08,2025-02,2025-W05,Direct,Mobile,/,1,498,0,1,A,0
S06115,U3445,2025-02-08,2025-02,2025-W05,Organic,Desktop,/,4,148,0,0,B,0
S06116,U3504,2025-02-08,2025-02,2025-W05,Social,Desktop,/contact,7,148,0,0,B,0
S06117,U4266,2025-02-08,2025-02,2025-W05,Direct,Mobile,/,1,126,0,1,B,0
S06118,U4267,2025-02-08,2025-02,2025-W05,Organic,Tablet,/tutors,4,136,0,1,A,0
S06119,U1007,2025-02-08,2025-02,2025-W05,Email,Desktop,/tutors,3,81,0,0,A,0
S06120,U4268,2025-02-09,2025-02,2025-W05,Email,Desktop,/,6,52,0,1,B,1
S06121,U4269,2025-02-09,2025-02,2025-W05,Direct,Desktop,/tutors,8,568,0,1,A,0
S06122,U4270,2025-02-09,2025-02,2025-W05,Email,Mobile,/contact,3,282,0,1,A,0
S06123,U4271,2025-02-09,2025-02,2025-W05,Email,Desktop,/services,1,536,0,1,B,0
S06124,U4272,2025-02-09,2025-02,2025-W05,Organic,Mobile,/pricing,5,89,0,1,B,0
S06125,U4273,2025-02-09,2025-02,2025-W05,Organic,Desktop,/tutors,2,181,0,1,B,0
S06126,U2766,2025-02-09,2025-02,2025-W05,Email,Desktop,/tutors,3,110,0,0,A,0
S06127,U4274,2025-02-09,2025-02,2025-W05,Organic,Desktop,/about,3,211,0,1,A,0
S06128,U1806,2025-02-09,2025-02,2025-W05,Organic,Desktop,/contact,3,187,0,0,B,0
S06129,U4275,2025-02-09,2025-02,2025-W05,Paid,Mobile,/services,1,94,0,1,A,0
S06130,U4276,2025-02-09,2025-02,2025-W05,Organic,Desktop,/,1,59,0,1,A,0
S06131,U2595,2025-02-09,2025-02,2025-W05,Social,Desktop,/services,1,234,0,0,A,0
S06132,U3140,2025-02-09,2025-02,2025-W05,Organic,Desktop,/,4,475,0,0,A,0
S06133,U4277,2025-02-09,2025-02,2025-W05,Organic,Mobile,/,2,231,0,1,B,0
S06134,U2210,2025-02-09,2025-02,2025-W05,Social,Mobile,/,4,66,0,0,B,0
S06135,U2017,2025-02-09,2025-02,2025-W05,Social,Desktop,/,1,280,0,0,A,0
S06136,U3765,2025-02-09,2025-02,2025-W05,Social,Desktop,/pricing,2,98,0,0,B,0
S06137,U4278,2025-02-09,2025-02,2025-W05,Direct,Mobile,/services,8,61,0,1,B,0
S06138,U0026,2025-02-09,2025-02,2025-W05,Organic,Desktop,/,3,542,0,0,A,0
S06139,U4279,2025-02-09,2025-02,2025-W05,Organic,Mobile,/tutors,4,454,0,1,B,0
S06140,U4280,2025-02-09,2025-02,2025-W05,Direct,Mobile,/services,4,135,0,1,B,0
S06141,U0823,2025-02-09,2025-02,2025-W05,Direct,Desktop,/,2,73,0,0,B,0
S06142,U4281,2025-02-09,2025-02,2025-W05,Direct,Mobile,/about,1,75,0,1,B,0
S06143,U3150,2025-02-09,2025-02,2025-W05,Organic,Desktop,/services,1,207,0,0,B,0
S06144,U4282,2025-02-09,2025-02,2025-W05,Email,Desktop,/services,4,1313,0,1,B,1
S06145,U4283,2025-02-09,2025-02,2025-W05,Direct,Desktop,/services,7,592,0,1,A,0
S06146,U4284,2025-02-09,2025-02,2025-W05,Direct,Tablet,/pricing,6,109,0,1,A,0
S06147,U4285,2025-02-09,2025-02,2025-W05,Organic,Desktop,/contact,1,77,0,1,A,0
S06148,U4158,2025-02-09,2025-02,2025-W05,Email,Mobile,/services,2,197,0,0,B,0
S06149,U4286,2025-02-09,2025-02,2025-W05,Social,Desktop,/pricing,4,151,0,1,B,0
S06150,U4287,2025-02-09,2025-02,2025-W05,Organic,Desktop,/pricing,2,139,0,1,B,0
S06151,U4288,2025-02-09,2025-02,2025-W05,Organic,Mobile,/pricing,3,177,0,1,A,0
S06152,U4289,2025-02-09,2025-02,2025-W05,Email,Tablet,/,3,456,0,1,B,0
S06153,U2575,2025-02-09,2025-02,2025-W05,Email,Mobile,/about,3,226,0,0,A,0
S06154,U2382,2025-02-09,2025-02,2025-W05,Direct,Mobile,/pricing,3,60,0,0,B,0
S06155,U4290,2025-02-09,2025-02,2025-W05,Email,Desktop,/about,5,90,0,1,B,0
S06156,U4291,2025-02-09,2025-02,2025-W05,Direct,Mobile,/,6,316,0,1,A,0
S06157,U4292,2025-02-09,2025-02,2025-W05,Organic,Desktop,/,3,196,0,1,A,0
S06158,U0180,2025-02-09,2025-02,2025-W05,Direct,Desktop,/services,2,269,0,0,B,0
S06159,U4293,2025-02-09,2025-02,2025-W05,Direct,Mobile,/services,2,225,0,1,A,0
S06160,U4294,2025-02-09,2025-02,2025-W05,Organic,Desktop,/services,7,93,0,1,A,0
S06161,U4295,2025-02-09,2025-02,2025-W05,Direct,Tablet,/pricing,3,95,0,1,B,0
S06162,U1873,2025-02-09,2025-02,2025-W05,Organic,Desktop,/contact,3,402,0,0,B,0
S06163,U4296,2025-02-09,2025-02,2025-W05,Social,Desktop,/,1,110,0,1,B,0
S06164,U1796,2025-02-09,2025-02,2025-W05,Paid,Desktop,/,2,250,0,0,B,0
S06165,U4297,2025-02-09,2025-02,2025-W05,Organic,Desktop,/about,5,148,0,1,A,0
S06166,U4298,2025-02-09,2025-02,2025-W05,Paid,Tablet,/services,3,134,0,1,A,0
S06167,U4299,2025-02-09,2025-02,2025-W05,Direct,Desktop,/tutors,3,131,0,1,B,0
S06168,U4300,2025-02-09,2025-02,2025-W05,Organic,Mobile,/about,3,158,0,1,A,0
S06169,U4301,2025-02-09,2025-02,2025-W05,Social,Desktop,/pricing,3,180,0,1,B,0
S06170,U4302,2025-02-09,2025-02,2025-W05,Organic,Desktop,/pricing,1,93,0,1,B,1
S06171,U2091,2025-02-09,2025-02,2025-W05,Direct,Mobile,/services,4,240,0,0,A,0
S06172,U3571,2025-02-09,2025-02,2025-W05,Organic,Desktop,/services,5,189,0,0,A,0
S06173,U4303,2025-02-09,2025-02,2025-W05,Paid,Desktop,/services,2,35,0,1,B,0
S06174,U4304,2025-02-09,2025-02,2025-W05,Organic,Mobile,/about,2,238,0,1,A,0
S06175,U0756,2025-02-09,2025-02,2025-W05,Organic,Desktop,/,5,654,0,0,B,0
S06176,U4305,2025-02-09,2025-02,2025-W05,Email,Mobile,/services,3,58,0,1,B,0
S06177,U4306,2025-02-09,2025-02,2025-W05,Organic,Tablet,/tutors,3,289,0,1,A,0
S06178,U4307,2025-02-09,2025-02,2025-W05,Direct,Tablet,/services,2,735,0,1,A,0
S06179,U4308,2025-02-09,2025-02,2025-W05,Email,Desktop,/,2,419,0,1,B,0
S06180,U0141,2025-02-09,2025-02,2025-W05,Organic,Mobile,/tutors,3,266,0,0,A,0
S06181,U0632,2025-02-09,2025-02,2025-W05,Organic,Mobile,/services,3,95,0,0,A,0
S06182,U1465,2025-02-09,2025-02,2025-W05,Direct,Tablet,/services,1,79,0,0,B,0
S06183,U4309,2025-02-09,2025-02,2025-W05,Organic,Desktop,/about,7,210,0,1,A,0
S06184,U4310,2025-02-09,2025-02,2025-W05,Direct,Desktop,/pricing,5,160,0,1,A,0
S06185,U4311,2025-02-09,2025-02,2025-W05,Direct,Desktop,/services,2,136,0,1,A,0
S06186,U4312,2025-02-09,2025-02,2025-W05,Organic,Desktop,/services,5,139,0,1,A,0
S06187,U2231,2025-02-09,2025-02,2025-W05,Email,Desktop,/about,6,295,0,0,B,0
S06188,U4133,2025-02-09,2025-02,2025-W05,Social,Tablet,/about,3,57,0,0,B,0
S06189,U4313,2025-02-09,2025-02,2025-W05,Organic,Desktop,/tutors,1,266,0,1,A,0
S06190,U4314,2025-02-09,2025-02,2025-W05,Direct,Mobile,/services,2,56,0,1,A,0
S06191,U3009,2025-02-09,2025-02,2025-W05,Organic,Desktop,/,2,464,0,0,B,0
S06192,U2014,2025-02-09,2025-02,2025-W05,Organic,Desktop,/,7,161,0,0,A,0
S06193,U4315,2025-02-10,2025-02,2025-W06,Direct,Mobile,/,5,186,0,1,A,0
S06194,U0347,2025-02-10,2025-02,2025-W06,Paid,Desktop,/pricing,3,621,0,0,B,1
S06195,U4316,2025-02-10,2025-02,2025-W06,Organic,Mobile,/about,4,230,0,1,A,1
S06196,U4317,2025-02-10,2025-02,2025-W06,Direct,Mobile,/,2,921,0,1,B,0
S06197,U4318,2025-02-10,2025-02,2025-W06,Organic,Mobile,/,4,180,0,1,B,0
S06198,U4319,2025-02-10,2025-02,2025-W06,Direct,Mobile,/,7,244,0,1,A,0
S06199,U4320,2025-02-10,2025-02,2025-W06,Organic,Desktop,/pricing,4,201,0,1,A,0
S06200,U4321,2025-02-10,2025-02,2025-W06,Direct,Mobile,/tutors,3,140,0,1,A,0
S06201,U4322,2025-02-10,2025-02,2025-W06,Email,Desktop,/,4,291,0,1,A,0
S06202,U4323,2025-02-10,2025-02,2025-W06,Organic,Desktop,/services,5,120,0,1,A,0
S06203,U4324,2025-02-10,2025-02,2025-W06,Email,Desktop,/tutors,3,125,0,1,B,0
S06204,U4325,2025-02-10,2025-02,2025-W06,Organic,Desktop,/pricing,2,158,0,1,B,0
S06205,U4326,2025-02-10,2025-02,2025-W06,Organic,Mobile,/,2,54,0,1,B,0
S06206,U4327,2025-02-10,2025-02,2025-W06,Organic,Desktop,/,1,461,0,1,A,0
S06207,U3379,2025-02-10,2025-02,2025-W06,Paid,Mobile,/pricing,3,339,0,0,B,0
S06208,U0196,2025-02-10,2025-02,2025-W06,Email,Mobile,/tutors,4,84,0,0,A,0
S06209,U0132,2025-02-10,2025-02,2025-W06,Direct,Desktop,/tutors,4,365,0,0,A,0
S06210,U4328,2025-02-10,2025-02,2025-W06,Email,Mobile,/about,2,154,0,1,A,0
S06211,U4329,2025-02-10,2025-02,2025-W06,Social,Desktop,/,3,646,0,1,B,0
S06212,U4330,2025-02-10,2025-02,2025-W06,Paid,Desktop,/tutors,3,33,0,1,A,0
S06213,U4331,2025-02-10,2025-02,2025-W06,Organic,Desktop,/,4,128,0,1,B,0
S06214,U1861,2025-02-10,2025-02,2025-W06,Organic,Mobile,/,1,141,0,0,B,0
S06215,U3271,2025-02-10,2025-02,2025-W06,Direct,Mobile,/tutors,4,168,0,0,B,0
S06216,U4332,2025-02-10,2025-02,2025-W06,Email,Desktop,/,2,519,0,1,A,0
S06217,U4333,2025-02-10,2025-02,2025-W06,Organic,Desktop,/,2,420,0,1,B,0
S06218,U1193,2025-02-10,2025-02,2025-W06,Direct,Mobile,/services,1,33,0,0,B,0
S06219,U4334,2025-02-10,2025-02,2025-W06,Organic,Mobile,/,6,396,0,1,B,0
S06220,U3811,2025-02-10,2025-02,2025-W06,Direct,Tablet,/services,3,90,0,0,B,0
S06221,U4335,2025-02-10,2025-02,2025-W06,Organic,Desktop,/services,1,355,0,1,B,0
S06222,U2409,2025-02-10,2025-02,2025-W06,Email,Tablet,/,1,85,0,0,B,0
S06223,U4336,2025-02-10,2025-02,2025-W06,Organic,Desktop,/tutors,7,82,0,1,A,0
S06224,U4337,2025-02-10,2025-02,2025-W06,Organic,Desktop,/,1,252,0,1,A,0
S06225,U4338,2025-02-10,2025-02,2025-W06,Organic,Desktop,/tutors,2,112,0,1,B,0
S06226,U4152,2025-02-10,2025-02,2025-W06,Social,Mobile,/services,1,131,0,0,B,0
S06227,U4339,2025-02-10,2025-02,2025-W06,Organic,Mobile,/,5,131,0,1,A,0
S06228,U4340,2025-02-10,2025-02,2025-W06,Email,Mobile,/services,1,180,0,1,B,0
S06229,U1792,2025-02-10,2025-02,2025-W06,Direct,Mobile,/,2,483,0,0,A,0
S06230,U4341,2025-02-10,2025-02,2025-W06,Direct,Mobile,/,4,391,0,1,A,0
S06231,U4342,2025-02-10,2025-02,2025-W06,Direct,Desktop,/tutors,1,241,0,1,A,0
S06232,U4343,2025-02-10,2025-02,2025-W06,Direct,Mobile,/pricing,1,81,0,1,B,0
S06233,U4344,2025-02-10,2025-02,2025-W06,Organic,Mobile,/tutors,2,238,0,1,B,0
S06234,U4345,2025-02-10,2025-02,2025-W06,Email,Desktop,/,3,66,0,1,B,0
S06235,U4346,2025-02-10,2025-02,2025-W06,Organic,Mobile,/,2,60,0,1,A,0
S06236,U4347,2025-02-10,2025-02,2025-W06,Organic,Mobile,/services,5,83,0,1,A,0
S06237,U4348,2025-02-10,2025-02,2025-W06,Organic,Mobile,/tutors,4,570,0,1,B,0
S06238,U4349,2025-02-10,2025-02,2025-W06,Paid,Mobile,/contact,4,44,0,1,B,0
S06239,U3096,2025-02-10,2025-02,2025-W06,Organic,Mobile,/services,2,359,0,0,B,0
S06240,U4350,2025-02-10,2025-02,2025-W06,Direct,Mobile,/pricing,2,453,0,1,B,0
S06241,U4351,2025-02-10,2025-02,2025-W06,Social,Desktop,/,4,181,0,1,B,0
S06242,U4352,2025-02-10,2025-02,2025-W06,Organic,Mobile,/about,3,148,0,1,B,0
S06243,U4353,2025-02-10,2025-02,2025-W06,Organic,Desktop,/about,1,185,0,1,A,0
S06244,U0361,2025-02-10,2025-02,2025-W06,Direct,Desktop,/services,5,234,0,0,A,0
S06245,U4354,2025-02-10,2025-02,2025-W06,Organic,Desktop,/services,1,86,0,1,A,0
S06246,U4355,2025-02-10,2025-02,2025-W06,Direct,Mobile,/,8,82,0,1,A,0
S06247,U4356,2025-02-10,2025-02,2025-W06,Organic,Desktop,/about,4,49,0,1,A,0
S06248,U4357,2025-02-10,2025-02,2025-W06,Paid,Mobile,/,3,215,0,1,A,0
S06249,U4358,2025-02-10,2025-02,2025-W06,Organic,Tablet,/,2,314,0,1,A,1
S06250,U0307,2025-02-10,2025-02,2025-W06,Direct,Desktop,/,2,162,0,0,A,0
S06251,U4359,2025-02-10,2025-02,2025-W06,Direct,Mobile,/tutors,2,158,0,1,A,0
S06252,U4360,2025-02-10,2025-02,2025-W06,Social,Desktop,/pricing,5,565,0,1,A,0
S06253,U4361,2025-02-10,2025-02,2025-W06,Direct,Mobile,/,6,143,0,1,B,0
S06254,U3766,2025-02-10,2025-02,2025-W06,Email,Mobile,/about,3,280,0,0,B,0
S06255,U4362,2025-02-10,2025-02,2025-W06,Direct,Mobile,/about,1,222,0,1,B,0
S06256,U4363,2025-02-10,2025-02,2025-W06,Organic,Mobile,/tutors,5,84,0,1,B,0
S06257,U4364,2025-02-11,2025-02,2025-W06,Organic,Mobile,/services,2,98,0,1,B,0
S06258,U4365,2025-02-11,2025-02,2025-W06,Social,Mobile,/contact,3,304,0,1,B,0
S06259,U4366,2025-02-11,2025-02,2025-W06,Email,Desktop,/,1,86,0,1,A,0
S06260,U4367,2025-02-11,2025-02,2025-W06,Direct,Desktop,/about,3,364,0,1,A,0
S06261,U4368,2025-02-11,2025-02,2025-W06,Direct,Tablet,/,4,125,0,1,A,0
S06262,U4369,2025-02-11,2025-02,2025-W06,Email,Desktop,/,2,100,0,1,A,0
S06263,U4370,2025-02-11,2025-02,2025-W06,Social,Desktop,/,5,52,0,1,B,0
S06264,U0183,2025-02-11,2025-02,2025-W06,Social,Tablet,/services,2,195,0,0,A,0
S06265,U4169,2025-02-11,2025-02,2025-W06,Organic,Tablet,/,6,126,0,0,B,0
S06266,U4371,2025-02-11,2025-02,2025-W06,Paid,Desktop,/tutors,6,71,0,1,A,0
S06267,U2461,2025-02-11,2025-02,2025-W06,Organic,Mobile,/tutors,3,162,0,0,B,0
S06268,U1213,2025-02-11,2025-02,2025-W06,Direct,Desktop,/,4,73,0,0,B,0
S06269,U4372,2025-02-11,2025-02,2025-W06,Email,Mobile,/services,5,97,0,1,B,0
S06270,U4373,2025-02-11,2025-02,2025-W06,Direct,Desktop,/,5,53,0,1,A,0
S06271,U0808,2025-02-11,2025-02,2025-W06,Social,Tablet,/,4,270,0,0,A,0
S06272,U4374,2025-02-11,2025-02,2025-W06,Organic,Mobile,/,4,101,0,1,B,0
S06273,U4375,2025-02-11,2025-02,2025-W06,Organic,Mobile,/services,2,529,0,1,B,0
S06274,U1987,2025-02-11,2025-02,2025-W06,Organic,Mobile,/tutors,5,131,0,0,A,0
S06275,U4376,2025-02-11,2025-02,2025-W06,Direct,Desktop,/services,3,63,0,1,B,0
S06276,U2572,2025-02-11,2025-02,2025-W06,Paid,Desktop,/tutors,2,242,0,0,B,0
S06277,U3326,2025-02-11,2025-02,2025-W06,Paid,Mobile,/,1,45,0,0,B,0
S06278,U3877,2025-02-11,2025-02,2025-W06,Email,Desktop,/,1,58,0,0,B,0
S06279,U4377,2025-02-11,2025-02,2025-W06,Organic,Mobile,/contact,1,559,0,1,B,0
S06280,U4378,2025-02-11,2025-02,2025-W06,Organic,Desktop,/,4,140,0,1,A,0
S06281,U4379,2025-02-11,2025-02,2025-W06,Direct,Mobile,/,4,568,0,1,B,0
S06282,U4380,2025-02-11,2025-02,2025-W06,Email,Desktop,/,3,39,0,1,A,0
S06283,U4381,2025-02-11,2025-02,2025-W06,Email,Desktop,/tutors,2,328,0,1,B,0
S06284,U1351,2025-02-11,2025-02,2025-W06,Organic,Desktop,/,7,172,0,0,B,0
S06285,U4382,2025-02-11,2025-02,2025-W06,Organic,Tablet,/about,6,468,0,1,A,0
S06286,U4383,2025-02-11,2025-02,2025-W06,Organic,Desktop,/contact,4,78,0,1,A,0
S06287,U0070,2025-02-11,2025-02,2025-W06,Email,Desktop,/contact,2,103,0,0,B,1
S06288,U4384,2025-02-11,2025-02,2025-W06,Direct,Desktop,/services,6,173,0,1,A,0
S06289,U4385,2025-02-11,2025-02,2025-W06,Direct,Desktop,/contact,5,96,0,1,B,0
S06290,U4386,2025-02-11,2025-02,2025-W06,Organic,Desktop,/about,2,676,0,1,A,0
S06291,U3861,2025-02-11,2025-02,2025-W06,Organic,Mobile,/tutors,4,79,0,0,A,0
S06292,U3005,2025-02-11,2025-02,2025-W06,Organic,Mobile,/services,8,242,0,0,A,0
S06293,U4387,2025-02-11,2025-02,2025-W06,Social,Mobile,/,1,291,0,1,B,0
S06294,U4388,2025-02-11,2025-02,2025-W06,Social,Desktop,/services,5,190,0,1,B,0
S06295,U2538,2025-02-11,2025-02,2025-W06,Direct,Desktop,/services,1,109,0,0,A,0
S06296,U0675,2025-02-11,2025-02,2025-W06,Social,Desktop,/services,1,417,0,0,B,0
S06297,U4389,2025-02-11,2025-02,2025-W06,Organic,Desktop,/services,5,381,0,1,B,0
S06298,U1393,2025-02-11,2025-02,2025-W06,Organic,Desktop,/,3,317,0,0,A,0
S06299,U4390,2025-02-11,2025-02,2025-W06,Organic,Desktop,/contact,1,510,0,1,A,0
S06300,U2388,2025-02-11,2025-02,2025-W06,Organic,Desktop,/pricing,1,257,0,0,B,0
S06301,U4391,2025-02-11,2025-02,2025-W06,Email,Desktop,/about,1,435,0,1,A,0
S06302,U0533,2025-02-11,2025-02,2025-W06,Social,Mobile,/services,4,127,0,0,A,0
S06303,U4392,2025-02-11,2025-02,2025-W06,Organic,Desktop,/,1,141,0,1,A,0
S06304,U4393,2025-02-11,2025-02,2025-W06,Organic,Desktop,/services,1,146,0,1,A,0
S06305,U4394,2025-02-11,2025-02,2025-W06,Direct,Desktop,/tutors,4,705,0,1,B,0
S06306,U3223,2025-02-11,2025-02,2025-W06,Email,Desktop,/,1,197,0,0,B,0
S06307,U4395,2025-02-11,2025-02,2025-W06,Organic,Desktop,/,3,68,0,1,B,0
S06308,U4396,2025-02-11,2025-02,2025-W06,Email,Desktop,/,1,116,0,1,B,0
S06309,U4397,2025-02-11,2025-02,2025-W06,Organic,Tablet,/,6,149,0,1,A,0
S06310,U4398,2025-02-11,2025-02,2025-W06,Organic,Desktop,/tutors,5,417,0,1,B,0
S06311,U4399,2025-02-11,2025-02,2025-W06,Organic,Desktop,/contact,3,106,0,1,B,0
S06312,U4400,2025-02-11,2025-02,2025-W06,Direct,Mobile,/tutors,2,217,0,1,A,0
S06313,U4401,2025-02-11,2025-02,2025-W06,Organic,Desktop,/services,4,825,0,1,B,0
S06314,U1272,2025-02-11,2025-02,2025-W06,Organic,Desktop,/about,2,320,0,0,B,1
S06315,U0965,2025-02-11,2025-02,2025-W06,Email,Mobile,/about,2,373,0,0,A,0
S06316,U4402,2025-02-11,2025-02,2025-W06,Organic,Desktop,/,1,209,0,1,A,0
S06317,U4403,2025-02-11,2025-02,2025-W06,Direct,Desktop,/,3,155,0,1,B,0
S06318,U4404,2025-02-11,2025-02,2025-W06,Paid,Desktop,/services,3,486,0,1,A,0
S06319,U3946,2025-02-11,2025-02,2025-W06,Organic,Mobile,/pricing,1,270,0,0,A,0
S06320,U2479,2025-02-11,2025-02,2025-W06,Direct,Mobile,/services,3,83,0,0,B,0
S06321,U3877,2025-02-11,2025-02,2025-W06,Email,Desktop,/pricing,3,276,0,0,B,0
S06322,U4405,2025-02-12,2025-02,2025-W06,Direct,Desktop,/services,1,274,0,1,B,0
S06323,U4406,2025-02-12,2025-02,2025-W06,Direct,Desktop,/about,2,84,0,1,A,1
S06324,U4407,2025-02-12,2025-02,2025-W06,Email,Desktop,/,7,293,0,1,B,0
S06325,U4408,2025-02-12,2025-02,2025-W06,Direct,Mobile,/tutors,4,270,0,1,B,0
S06326,U4409,2025-02-12,2025-02,2025-W06,Email,Mobile,/contact,3,285,0,1,B,0
S06327,U4410,2025-02-12,2025-02,2025-W06,Direct,Mobile,/about,1,604,0,1,A,0
S06328,U4411,2025-02-12,2025-02,2025-W06,Direct,Desktop,/,2,163,0,1,A,0
S06329,U4412,2025-02-12,2025-02,2025-W06,Direct,Mobile,/,3,150,0,1,A,0
S06330,U4413,2025-02-12,2025-02,2025-W06,Email,Tablet,/,2,89,0,1,A,0
S06331,U4414,2025-02-12,2025-02,2025-W06,Paid,Mobile,/tutors,3,121,0,1,A,0
S06332,U1345,2025-02-12,2025-02,2025-W06,Direct,Mobile,/,3,72,0,0,A,0
S06333,U4415,2025-02-12,2025-02,2025-W06,Organic,Desktop,/contact,1,189,0,1,A,0
S06334,U4416,2025-02-12,2025-02,2025-W06,Organic,Desktop,/,3,130,0,1,A,0
S06335,U4417,2025-02-12,2025-02,2025-W06,Social,Desktop,/tutors,2,74,0,1,A,0
S06336,U4418,2025-02-12,2025-02,2025-W06,Email,Desktop,/tutors,9,130,0,1,A,0
S06337,U4419,2025-02-12,2025-02,2025-W06,Direct,Mobile,/tutors,3,92,0,1,A,0
S06338,U4420,2025-02-12,2025-02,2025-W06,Direct,Desktop,/,2,173,0,1,A,0
S06339,U4421,2025-02-12,2025-02,2025-W06,Organic,Mobile,/,6,127,0,1,A,0
S06340,U4422,2025-02-12,2025-02,2025-W06,Organic,Mobile,/tutors,5,198,0,1,A,0
S06341,U3956,2025-02-12,2025-02,2025-W06,Social,Desktop,/services,5,107,0,0,A,0
S06342,U4423,2025-02-12,2025-02,2025-W06,Direct,Desktop,/,2,332,0,1,B,0
S06343,U4137,2025-02-12,2025-02,2025-W06,Paid,Desktop,/,1,95,0,0,B,0
S06344,U4424,2025-02-12,2025-02,2025-W06,Direct,Mobile,/pricing,4,201,0,1,B,0
S06345,U4425,2025-02-12,2025-02,2025-W06,Direct,Tablet,/,3,72,0,1,B,0
S06346,U0323,2025-02-12,2025-02,2025-W06,Direct,Desktop,/,6,112,0,0,B,0
S06347,U4426,2025-02-12,2025-02,2025-W06,Organic,Desktop,/contact,5,99,0,1,B,0
S06348,U4427,2025-02-12,2025-02,2025-W06,Organic,Mobile,/tutors,5,146,0,1,B,0
S06349,U2725,2025-02-12,2025-02,2025-W06,Social,Mobile,/services,3,272,0,0,A,1
S06350,U4428,2025-02-12,2025-02,2025-W06,Direct,Desktop,/,1,169,0,1,A,0
S06351,U3419,2025-02-12,2025-02,2025-W06,Direct,Desktop,/tutors,1,157,0,0,B,0
S06352,U4429,2025-02-12,2025-02,2025-W06,Social,Desktop,/,3,267,0,1,A,0
S06353,U2582,2025-02-12,2025-02,2025-W06,Organic,Mobile,/,1,204,0,0,A,0
S06354,U2169,2025-02-12,2025-02,2025-W06,Paid,Mobile,/pricing,3,332,0,0,A,0
S06355,U4430,2025-02-12,2025-02,2025-W06,Direct,Desktop,/pricing,5,132,0,1,A,1
S06356,U2082,2025-02-12,2025-02,2025-W06,Direct,Desktop,/pricing,4,80,0,0,A,0
S06357,U1878,2025-02-12,2025-02,2025-W06,Direct,Tablet,/contact,3,204,0,0,A,1
S06358,U4431,2025-02-12,2025-02,2025-W06,Organic,Mobile,/,6,168,0,1,B,0
S06359,U4432,2025-02-12,2025-02,2025-W06,Email,Desktop,/about,1,123,0,1,B,0
S06360,U4433,2025-02-12,2025-02,2025-W06,Direct,Mobile,/tutors,5,189,0,1,B,0
S06361,U3415,2025-02-12,2025-02,2025-W06,Direct,Desktop,/,3,163,0,0,B,1
S06362,U4434,2025-02-12,2025-02,2025-W06,Paid,Desktop,/about,5,252,0,1,B,0
S06363,U4435,2025-02-12,2025-02,2025-W06,Paid,Mobile,/tutors,4,140,0,1,A,0
S06364,U4436,2025-02-12,2025-02,2025-W06,Direct,Mobile,/pricing,1,431,0,1,A,0
S06365,U4437,2025-02-12,2025-02,2025-W06,Organic,Mobile,/services,6,77,0,1,A,0
S06366,U4438,2025-02-12,2025-02,2025-W06,Email,Desktop,/,6,941,0,1,A,0
S06367,U4439,2025-02-12,2025-02,2025-W06,Organic,Mobile,/,3,400,0,1,B,0
S06368,U4440,2025-02-12,2025-02,2025-W06,Social,Mobile,/services,4,73,0,1,A,0
S06369,U4441,2025-02-12,2025-02,2025-W06,Email,Desktop,/services,2,219,0,1,B,0
S06370,U4442,2025-02-12,2025-02,2025-W06,Email,Mobile,/tutors,3,245,0,1,B,1
S06371,U4443,2025-02-12,2025-02,2025-W06,Direct,Mobile,/,2,1504,0,1,A,0
S06372,U3932,2025-02-12,2025-02,2025-W06,Organic,Desktop,/,2,79,0,0,A,1
S06373,U2116,2025-02-12,2025-02,2025-W06,Organic,Desktop,/,2,452,0,0,B,0
S06374,U2107,2025-02-12,2025-02,2025-W06,Direct,Desktop,/pricing,2,114,0,0,A,0
S06375,U4444,2025-02-12,2025-02,2025-W06,Organic,Desktop,/contact,1,82,0,1,B,0
S06376,U0800,2025-02-12,2025-02,2025-W06,Social,Desktop,/,5,88,0,0,B,0
S06377,U4443,2025-02-12,2025-02,2025-W06,Social,Desktop,/services,2,231,0,0,A,0
S06378,U4445,2025-02-12,2025-02,2025-W06,Email,Mobile,/,6,302,0,1,A,1
S06379,U0995,2025-02-12,2025-02,2025-W06,Direct,Mobile,/about,1,1176,0,0,B,0
S06380,U1963,2025-02-12,2025-02,2025-W06,Organic,Desktop,/tutors,8,174,0,0,A,0
S06381,U4446,2025-02-12,2025-02,2025-W06,Email,Desktop,/,4,276,0,1,A,0
S06382,U1467,2025-02-12,2025-02,2025-W06,Direct,Mobile,/,5,165,0,0,A,0
S06383,U4447,2025-02-12,2025-02,2025-W06,Organic,Desktop,/,7,252,0,1,A,0
S06384,U4448,2025-02-12,2025-02,2025-W06,Direct,Mobile,/,1,433,0,1,B,0
S06385,U4449,2025-02-12,2025-02,2025-W06,Direct,Desktop,/tutors,3,89,0,1,A,0
S06386,U4450,2025-02-12,2025-02,2025-W06,Direct,Mobile,/,4,90,0,1,B,0
S06387,U0754,2025-02-12,2025-02,2025-W06,Organic,Desktop,/contact,4,136,0,0,A,0
S06388,U4451,2025-02-12,2025-02,2025-W06,Email,Desktop,/pricing,1,142,0,1,B,0
